t,q_hip,i_hip,q_knee,i_knee,q_ankle,i_ankle,q_shoulder,i_shoulder,ax,ay,az,fx,fy,fz,mx,my,mz,fx0,fy0,fz0,mx0,my0,mz0
16.34,0.125065,1.936424,0.474934,0.6253,0.388151,-1.260722,-0.055496,-1.987642,0.570288,-0.251886,-0.247399,4.790421,-2.11584,80.325853,-0.368109,-0.422106,0.010834,3.421729,-1.511314,57.375609,0.151131,0.342173,-0.0
16.36,0.128934,1.93236,0.47617,0.610082,0.385617,-1.273103,-0.05947,-1.985803,0.568395,-0.250017,-0.24754,4.774518,-2.100141,80.324661,-0.370476,-0.424497,0.010922,3.41037,-1.500101,57.374758,0.15001,0.341037,-0.0
16.38,0.132794,1.928173,0.477375,0.594826,0.383059,-1.285402,-0.06344,-1.983836,0.566445,-0.248139,-0.247678,4.758138,-2.084367,80.323502,-0.372854,-0.426961,0.011007,3.39867,-1.488833,57.37393,0.148883,0.339867,-0.0
16.4,0.136646,1.923862,0.478549,0.579531,0.380476,-1.297618,-0.067405,-1.981743,0.564438,-0.246252,-0.247812,4.741282,-2.068517,80.322376,-0.375245,-0.429497,0.011089,3.38663,-1.477512,57.373126,0.147751,0.338663,-0.0
16.42,0.14049,1.919427,0.479693,0.564199,0.377868,-1.309752,-0.071366,-1.979522,0.562375,-0.244356,-0.247942,4.723952,-2.052593,80.321284,-0.377647,-0.432106,0.011168,3.374251,-1.466138,57.372346,0.146614,0.337425,-0.0
16.44,0.144324,1.91487,0.480806,0.548831,0.375237,-1.321801,-0.075323,-1.977175,0.560256,-0.242452,-0.248068,4.706149,-2.036595,80.320225,-0.38006,-0.434786,0.011244,3.361535,-1.454711,57.37159,0.145471,0.336154,-0.0
16.46,0.148149,1.910191,0.481888,0.533427,0.372581,-1.333767,-0.079275,-1.974702,0.55808,-0.240539,-0.24819,4.687876,-2.020524,80.3192,-0.382485,-0.437539,0.011317,3.348483,-1.443232,57.370857,0.144323,0.334848,-0.0
16.48,0.151965,1.905389,0.482939,0.51799,0.369902,-1.345646,-0.083222,-1.972102,0.555849,-0.238617,-0.248309,4.669134,-2.00438,80.318208,-0.384921,-0.440363,0.011387,3.335096,-1.4317,57.370148,0.14317,0.33351,-0.0
16.5,0.155771,1.900465,0.48396,0.50252,0.367199,-1.35744,-0.087163,-1.969376,0.553563,-0.236686,-0.248423,4.649925,-1.988164,80.317249,-0.387369,-0.443258,0.011454,3.321375,-1.420117,57.369463,0.142012,0.332138,-0.0
16.52,0.159567,1.89542,0.484949,0.487017,0.364472,-1.369147,-0.091099,-1.966523,0.55122,-0.234747,-0.248533,4.630251,-1.971877,80.316324,-0.389827,-0.446224,0.011518,3.307322,-1.408483,57.368803,0.140848,0.330732,-0.0
16.54,0.163352,1.890253,0.485908,0.471483,0.361722,-1.380766,-0.095029,-1.963545,0.548823,-0.2328,-0.248639,4.610114,-1.955518,80.315432,-0.392297,-0.44926,0.011579,3.292939,-1.396799,57.368165,0.13968,0.329294,-0.0
16.56,0.167128,1.884965,0.486835,0.455919,0.358949,-1.392297,-0.098953,-1.960442,0.546371,-0.230844,-0.248741,4.589517,-1.939089,80.314573,-0.394777,-0.452367,0.011637,3.278226,-1.385064,57.367552,0.138506,0.327823,-0.0
16.58,0.170892,1.879557,0.487732,0.440326,0.356153,-1.403739,-0.102871,-1.957212,0.543864,-0.22888,-0.24884,4.56846,-1.92259,80.313748,-0.397268,-0.455544,0.011693,3.263186,-1.373279,57.366963,0.137328,0.326319,-0.0
16.6,0.174646,1.874028,0.488597,0.424705,0.353334,-1.41509,-0.106782,-1.953858,0.541303,-0.226907,-0.248934,4.546946,-1.906022,80.312956,-0.399771,-0.45879,0.011745,3.247819,-1.361445,57.366397,0.136144,0.324782,-0.0
16.62,0.178388,1.86838,0.48943,0.409056,0.350493,-1.426352,-0.110686,-1.950378,0.538688,-0.224927,-0.249024,4.524978,-1.889386,80.312198,-0.402283,-0.462106,0.011794,3.232127,-1.349561,57.365856,0.134956,0.323213,-0.0
16.64,0.182119,1.862612,0.490233,0.393382,0.347629,-1.437522,-0.114584,-1.946774,0.536019,-0.222938,-0.24911,4.502557,-1.872681,80.311473,-0.404807,-0.465491,0.011841,3.216112,-1.337629,57.365338,0.133763,0.321611,-0.0
16.66,0.185838,1.856724,0.491004,0.377682,0.344743,-1.4486,-0.118473,-1.943045,0.533296,-0.220942,-0.249193,4.479686,-1.855909,80.310782,-0.40734,-0.468944,0.011884,3.199775,-1.325649,57.364844,0.132565,0.319978,-0.0
16.68,0.189546,1.850718,0.491743,0.361958,0.341834,-1.459585,-0.122356,-1.939192,0.53052,-0.218937,-0.249271,4.456367,-1.83907,80.310124,-0.409885,-0.472466,0.011925,3.183119,-1.313622,57.364374,0.131362,0.318312,-0.0
16.7,0.193241,1.844593,0.492452,0.34621,0.338904,-1.470477,-0.12623,-1.935215,0.527691,-0.216924,-0.249345,4.432602,-1.822165,80.3095,-0.412439,-0.476056,0.011963,3.166144,-1.301546,57.363928,0.130155,0.316614,-0.0
16.72,0.196924,1.838351,0.493128,0.330441,0.335953,-1.481275,-0.130096,-1.931113,0.524809,-0.214904,-0.249416,4.408394,-1.805194,80.308909,-0.415004,-0.479713,0.011998,3.148853,-1.289425,57.363506,0.128942,0.314885,-0.0
16.74,0.200595,1.83199,0.493773,0.314651,0.332979,-1.491978,-0.133955,-1.926888,0.521874,-0.212876,-0.249482,4.383745,-1.788159,80.308352,-0.417579,-0.483438,0.01203,3.131246,-1.277256,57.363108,0.127726,0.313125,-0.0
16.76,0.204252,1.825513,0.494387,0.29884,0.329985,-1.502585,-0.137804,-1.92254,0.518888,-0.21084,-0.249544,4.358658,-1.771059,80.307828,-0.420164,-0.487229,0.012059,3.113327,-1.265042,57.362734,0.126504,0.311333,-0.0
16.78,0.207897,1.818918,0.494969,0.28301,0.326969,-1.513096,-0.141645,-1.918069,0.515849,-0.208797,-0.249603,4.333135,-1.753895,80.307338,-0.422759,-0.491087,0.012086,3.095096,-1.252782,57.362384,0.125278,0.30951,-0.0
16.8,0.211528,1.812208,0.495519,0.267162,0.323932,-1.523511,-0.145476,-1.913475,0.512759,-0.206746,-0.249657,4.307178,-1.736668,80.306881,-0.425364,-0.495011,0.012109,3.076556,-1.240477,57.362058,0.124048,0.307656,-0.0
16.82,0.215145,1.805381,0.496037,0.251297,0.320875,-1.533828,-0.149298,-1.908759,0.509618,-0.204688,-0.249707,4.280791,-1.719378,80.306458,-0.427978,-0.499001,0.01213,3.057708,-1.228127,57.361756,0.122813,0.305771,-0.0
16.84,0.218749,1.798438,0.496524,0.235416,0.317797,-1.544047,-0.153111,-1.90392,0.506426,-0.202622,-0.249754,4.253976,-1.702027,80.306069,-0.430602,-0.503056,0.012148,3.038554,-1.215734,57.361478,0.121573,0.303855,-0.0
16.86,0.222339,1.791381,0.496979,0.21952,0.314699,-1.554167,-0.156914,-1.89896,0.503183,-0.200549,-0.249796,4.226736,-1.684614,80.305713,-0.433236,-0.507176,0.012163,3.019097,-1.203296,57.361223,0.12033,0.30191,-0.0
16.88,0.225915,1.784209,0.497402,0.20361,0.311581,-1.564187,-0.160707,-1.893878,0.49989,-0.198469,-0.249834,4.199073,-1.667141,80.30539,-0.435879,-0.51136,0.012176,2.999338,-1.190815,57.360993,0.119082,0.299934,-0.0
16.9,0.229476,1.776923,0.497793,0.187687,0.308442,-1.574108,-0.164489,-1.888675,0.496546,-0.196382,-0.249869,4.170989,-1.649608,80.305101,-0.438532,-0.515609,0.012186,2.979278,-1.178291,57.360787,0.117829,0.297928,-0.0
16.92,0.233022,1.769523,0.498153,0.171751,0.305284,-1.583927,-0.168261,-1.883351,0.493153,-0.194288,-0.249899,4.142489,-1.632015,80.304846,-0.441194,-0.519921,0.012193,2.958921,-1.165725,57.360604,0.116573,0.295892,-0.0
16.94,0.236554,1.762009,0.49848,0.155805,0.302107,-1.593646,-0.172023,-1.877906,0.489711,-0.192186,-0.249926,4.113575,-1.614364,80.304625,-0.443865,-0.524296,0.012197,2.938268,-1.153117,57.360446,0.115312,0.293827,-0.0
16.96,0.24007,1.754383,0.498776,0.139849,0.29891,-1.603262,-0.175773,-1.872341,0.48622,-0.190078,-0.249948,4.084249,-1.596654,80.304436,-0.446545,-0.528734,0.012199,2.917321,-1.140467,57.360312,0.114047,0.291732,-0.0
16.98,0.243571,1.746645,0.49904,0.123884,0.295694,-1.612776,-0.179512,-1.866657,0.48268,-0.187963,-0.249966,4.054515,-1.578887,80.304282,-0.449234,-0.533235,0.012197,2.896082,-1.127777,57.360201,0.112778,0.289608,-0.0
17.0,0.247057,1.738795,0.499272,0.107911,0.292459,-1.622186,-0.18324,-1.860853,0.479092,-0.185841,-0.249981,4.024375,-1.561063,80.304161,-0.451932,-0.537797,0.012194,2.874554,-1.115045,57.360115,0.111505,0.287455,-0.0
17.02,0.250526,1.730834,0.499472,0.091931,0.289205,-1.631493,-0.186955,-1.854929,0.475456,-0.183712,-0.249991,3.993833,-1.543183,80.304074,-0.454639,-0.542421,0.012187,2.852738,-1.102274,57.360053,0.110227,0.285274,-0.0
17.04,0.25398,1.722761,0.499639,0.075945,0.285933,-1.640695,-0.190659,-1.848888,0.471773,-0.181577,-0.249998,3.962891,-1.525248,80.30402,-0.457354,-0.547105,0.012178,2.830637,-1.089463,57.360014,0.108946,0.283064,-0.0
17.06,0.257417,1.714579,0.499775,0.059954,0.282642,-1.649792,-0.194351,-1.842727,0.468042,-0.179435,-0.25,3.931554,-1.507257,80.304,-0.460078,-0.55185,0.012167,2.808253,-1.076612,57.36,0.107661,0.280825,-0.0
17.08,0.260838,1.706287,0.499879,0.04396,0.279334,-1.658784,-0.19803,-1.836449,0.464265,-0.177287,-0.249998,3.899823,-1.489212,80.304014,-0.462811,-0.556656,0.012153,2.785588,-1.063723,57.36001,0.106372,0.278559,-0.0
17.1,0.264242,1.697886,0.499951,0.027962,0.276007,-1.667669,-0.201697,-1.830054,0.460441,-0.175133,-0.249993,3.867702,-1.471114,80.304061,-0.465552,-0.56152,0.012136,2.762644,-1.050796,57.360043,0.10508,0.276264,-0.0
17.12,0.26763,1.689376,0.499991,0.011963,0.272663,-1.676448,-0.20535,-1.823541,0.456571,-0.172972,-0.249983,3.835194,-1.452963,80.304142,-0.468301,-0.566444,0.012116,2.739424,-1.03783,57.360101,0.103783,0.273942,-0.0
17.14,0.271,1.680757,0.499999,-0.004037,0.269301,-1.68512,-0.208991,-1.816911,0.452655,-0.170805,-0.24997,3.802303,-1.434759,80.304256,-0.471059,-0.571426,0.012095,2.715931,-1.024828,57.360183,0.102483,0.271593,-0.0
17.16,0.274353,1.672032,0.499975,-0.020036,0.265923,-1.693683,-0.212618,-1.810166,0.448694,-0.168631,-0.249952,3.769032,-1.416504,80.304404,-0.473824,-0.576467,0.01207,2.692165,-1.011788,57.360288,0.101179,0.269217,-0.0
17.18,0.277688,1.663199,0.499919,-0.036035,0.262527,-1.702138,-0.216231,-1.803304,0.444688,-0.166452,-0.24993,3.735383,-1.398197,80.304585,-0.476598,-0.581565,0.012043,2.668131,-0.998712,57.360418,0.099871,0.266813,-0.0
17.2,0.281005,1.65426,0.499831,-0.052031,0.259114,-1.710485,-0.219831,-1.796327,0.440638,-0.164267,-0.249905,3.701361,-1.379841,80.3048,-0.47938,-0.58672,0.012014,2.64383,-0.9856,57.360572,0.09856,0.264383,-0.0
17.22,0.284305,1.645215,0.499711,-0.068024,0.255685,-1.718722,-0.223416,-1.789235,0.436544,-0.162076,-0.249875,3.666969,-1.361434,80.305049,-0.482169,-0.591931,0.011982,2.619264,-0.972453,57.360749,0.097245,0.261926,-0.0
17.24,0.287586,1.636065,0.499559,-0.084012,0.252239,-1.726848,-0.226988,-1.782028,0.432406,-0.159878,-0.249841,3.632211,-1.342979,80.305331,-0.484966,-0.597199,0.011948,2.594436,-0.959271,57.360951,0.095927,0.259444,-0.0
17.26,0.290849,1.62681,0.499375,-0.099995,0.248778,-1.734865,-0.230544,-1.774708,0.428225,-0.157676,-0.249804,3.597089,-1.324475,80.305647,-0.487771,-0.602522,0.011911,2.569349,-0.946054,57.361177,0.094605,0.256935,-0.0
17.28,0.294093,1.617451,0.499159,-0.115972,0.2453,-1.74277,-0.234086,-1.767274,0.424001,-0.155467,-0.249762,3.561607,-1.305924,80.305997,-0.490583,-0.607899,0.011872,2.544005,-0.932803,57.361426,0.09328,0.254401,-0.0
17.3,0.297319,1.607988,0.498911,-0.131941,0.241807,-1.750564,-0.237614,-1.759726,0.419734,-0.153253,-0.249717,3.525769,-1.287326,80.30638,-0.493403,-0.613332,0.011831,2.518407,-0.919518,57.3617,0.091952,0.251841,-0.0
17.32,0.300525,1.598422,0.498631,-0.147902,0.238298,-1.758245,-0.241125,-1.752067,0.415426,-0.151033,-0.249667,3.489579,-1.268681,80.306796,-0.496229,-0.618818,0.011787,2.492557,-0.906201,57.361997,0.09062,0.249256,-0.0
17.34,0.303712,1.588754,0.498319,-0.163853,0.234774,-1.765815,-0.244622,-1.744295,0.411076,-0.148808,-0.249614,3.45304,-1.24999,80.307246,-0.499064,-0.624357,0.01174,2.466457,-0.89285,57.362319,0.089285,0.246646,-0.0
17.36,0.30688,1.578985,0.497976,-0.179794,0.231235,-1.773271,-0.248102,-1.736411,0.406685,-0.146578,-0.249556,3.416155,-1.231255,80.30773,-0.501905,-0.62995,0.011692,2.440111,-0.879468,57.362664,0.087947,0.244011,-0.0
17.38,0.310028,1.569114,0.4976,-0.195723,0.227681,-1.780613,-0.251567,-1.728416,0.402253,-0.144342,-0.249494,3.378929,-1.212475,80.308247,-0.504753,-0.635594,0.011641,2.413521,-0.866054,57.363034,0.086605,0.241352,-0.0
17.4,0.313157,1.559143,0.497193,-0.21164,0.224112,-1.787842,-0.255016,-1.720311,0.397782,-0.142101,-0.249429,3.341365,-1.193652,80.308798,-0.507608,-0.64129,0.011588,2.386689,-0.852609,57.363427,0.085261,0.238669,-0.0
17.42,0.316265,1.549073,0.496753,-0.227543,0.220529,-1.794957,-0.258448,-1.712095,0.39327,-0.139855,-0.249359,3.303467,-1.174786,80.309382,-0.51047,-0.647038,0.011533,2.359619,-0.839133,57.363844,0.083913,0.235962,-0.0
17.44,0.319353,1.538903,0.496282,-0.243432,0.216932,-1.801956,-0.261864,-1.70377,0.388719,-0.137604,-0.249286,3.265238,-1.155877,80.31,-0.513339,-0.652835,0.011475,2.332313,-0.825626,57.364286,0.082563,0.233231,-0.0
17.46,0.32242,1.528634,0.49578,-0.259305,0.213322,-1.80884,-0.265263,-1.695336,0.384129,-0.135348,-0.249208,3.226683,-1.136927,80.310651,-0.516214,-0.658683,0.011415,2.304774,-0.812091,57.364751,0.081209,0.230477,-0.0
17.48,0.325467,1.518268,0.495245,-0.275161,0.209697,-1.815608,-0.268646,-1.686794,0.379501,-0.133088,-0.249127,3.187805,-1.117936,80.311336,-0.519095,-0.66458,0.011354,2.277004,-0.798525,57.36524,0.079853,0.2277,-0.0
17.5,0.328493,1.507805,0.494679,-0.291,0.206059,-1.822261,-0.272011,-1.678143,0.374834,-0.130822,-0.249041,3.148609,-1.098904,80.312054,-0.521984,-0.670526,0.011289,2.249006,-0.784932,57.365753,0.078493,0.224901,-0.0
17.52,0.331498,1.497245,0.494081,-0.30682,0.202408,-1.828796,-0.275358,-1.669385,0.370131,-0.128552,-0.248952,3.109097,-1.079833,80.312806,-0.524878,-0.67652,0.011223,2.220784,-0.771309,57.36629,0.077131,0.222078,-0.0
17.54,0.334482,1.486589,0.493452,-0.322621,0.198744,-1.835215,-0.278688,-1.66052,0.36539,-0.126277,-0.248858,3.069275,-1.060723,80.313591,-0.527778,-0.682561,0.011155,2.192339,-0.75766,57.366851,0.075766,0.219234,-0.0
17.56,0.337445,1.475838,0.492791,-0.338401,0.195067,-1.841516,-0.282,-1.651549,0.360613,-0.123997,-0.248761,3.029146,-1.041575,80.31441,-0.530685,-0.688649,0.011084,2.163676,-0.743982,57.367436,0.074398,0.216368,-0.0
17.58,0.340386,1.464993,0.492098,-0.354159,0.191378,-1.847699,-0.285294,-1.642473,0.355799,-0.121713,-0.248659,2.988714,-1.02239,80.315262,-0.533598,-0.694784,0.011012,2.134795,-0.730278,57.368044,0.073028,0.21348,-0.0
17.6,0.343305,1.454054,0.491374,-0.369895,0.187677,-1.853764,-0.28857,-1.633291,0.35095,-0.119425,-0.248554,2.947983,-1.003167,80.316147,-0.536516,-0.700965,0.010937,2.105702,-0.716548,57.368677,0.071655,0.21057,-0.0
17.62,0.346202,1.443021,0.490619,-0.385607,0.183963,-1.85971,-0.291827,-1.624004,0.346066,-0.117132,-0.248444,2.906957,-0.983909,80.317066,-0.53944,-0.70719,0.010861,2.076398,-0.702792,57.369333,0.070279,0.20764,-0.0
17.64,0.349077,1.431897,0.489832,-0.401294,0.180238,-1.865537,-0.295066,-1.614614,0.341148,-0.114835,-0.248331,2.86564,-0.964615,80.318019,-0.54237,-0.71346,0.010782,2.046886,-0.689011,57.370013,0.068901,0.204689,-0.0
17.66,0.351929,1.420681,0.489014,-0.416956,0.176501,-1.871245,-0.298286,-1.60512,0.336195,-0.112534,-0.248214,2.824037,-0.945287,80.319004,-0.545305,-0.719774,0.010702,2.017169,-0.675205,57.370717,0.06752,0.201717,-0.0
17.68,0.354759,1.409374,0.488164,-0.432591,0.172753,-1.876833,-0.301486,-1.595524,0.331209,-0.110229,-0.248092,2.782152,-0.925924,80.320023,-0.548246,-0.726132,0.01062,1.987251,-0.661374,57.371445,0.066137,0.198725,-0.0
17.7,0.357567,1.397976,0.487283,-0.448198,0.168994,-1.882301,-0.304668,-1.585825,0.326189,-0.10792,-0.247967,2.739988,-0.906528,80.321076,-0.551192,-0.732531,0.010535,1.957134,-0.64752,57.372197,0.064752,0.195713,-0.0
17.72,0.360351,1.38649,0.486371,-0.463776,0.165224,-1.887649,-0.30783,-1.576025,0.321137,-0.105607,-0.247838,2.69755,-0.887099,80.322161,-0.554143,-0.738973,0.010449,1.926822,-0.633642,57.372972,0.063364,0.192682,-0.0
17.74,0.363113,1.374914,0.485428,-0.479325,0.161443,-1.892875,-0.310972,-1.566124,0.316053,-0.10329,-0.247705,2.654843,-0.867639,80.32328,-0.5571,-0.745456,0.010361,1.896316,-0.619742,57.373772,0.061974,0.189632,-0.0
17.76,0.365851,1.363251,0.484454,-0.494844,0.157652,-1.897981,-0.314094,-1.556123,0.310937,-0.10097,-0.247568,2.61187,-0.848147,80.324433,-0.560061,-0.75198,0.010271,1.865622,-0.605819,57.374595,0.060582,0.186562,-0.0
17.78,0.368565,1.3515,0.483449,-0.51033,0.153852,-1.902965,-0.317196,-1.546023,0.30579,-0.098646,-0.247426,2.568636,-0.828625,80.325618,-0.563028,-0.758544,0.010179,1.83474,-0.591875,57.375442,0.059187,0.183474,-0.0
17.8,0.371257,1.339663,0.482413,-0.525784,0.150041,-1.907827,-0.320278,-1.535823,0.300613,-0.096318,-0.247281,2.525145,-0.809073,80.326837,-0.565999,-0.765147,0.010086,1.803675,-0.577909,57.376312,0.057791,0.180368,-0.0
17.82,0.373924,1.32774,0.481346,-0.541204,0.14622,-1.912567,-0.323339,-1.525525,0.295405,-0.093987,-0.247132,2.481402,-0.789491,80.328089,-0.568975,-0.771789,0.009991,1.77243,-0.563922,57.377206,0.056392,0.177243,-0.0
17.84,0.376568,1.315732,0.480248,-0.55659,0.142391,-1.917185,-0.32638,-1.515129,0.290168,-0.091653,-0.246979,2.43741,-0.769882,80.329374,-0.571955,-0.778469,0.009894,1.741007,-0.549915,57.378124,0.054992,0.174101,-0.0
17.86,0.379187,1.30364,0.479119,-0.57194,0.138552,-1.92168,-0.3294,-1.504637,0.284902,-0.089315,-0.246822,2.393175,-0.750244,80.330693,-0.57494,-0.785186,0.009795,1.709411,-0.535889,57.379066,0.053589,0.170941,-0.0
17.88,0.381782,1.291464,0.47796,-0.587253,0.134704,-1.926052,-0.332398,-1.494048,0.279607,-0.086974,-0.246661,2.3487,-0.73058,80.332044,-0.57793,-0.79194,0.009695,1.677643,-0.521843,57.380032,0.052184,0.167764,-0.0
17.9,0.384353,1.279206,0.47677,-0.602529,0.130847,-1.930301,-0.335376,-1.483364,0.274285,-0.08463,-0.246497,2.303991,-0.710889,80.333429,-0.580923,-0.79873,0.009593,1.645708,-0.507778,57.381021,0.050778,0.164571,-0.0
17.92,0.386899,1.266866,0.47555,-0.617766,0.126983,-1.934427,-0.338332,-1.472584,0.268935,-0.082282,-0.246328,2.259051,-0.691173,80.334847,-0.583921,-0.805556,0.009489,1.613608,-0.493695,57.382034,0.049369,0.161361,-0.0
17.94,0.38942,1.254445,0.474299,-0.632964,0.12311,-1.938428,-0.341266,-1.461711,0.263558,-0.079932,-0.246155,2.213885,-0.671432,80.336298,-0.586923,-0.812416,0.009384,1.581346,-0.479594,57.38307,0.047959,0.158135,-0.0
17.96,0.391917,1.241943,0.473018,-0.648121,0.119229,-1.942306,-0.344179,-1.450743,0.258154,-0.077579,-0.245978,2.168498,-0.651666,80.337782,-0.589929,-0.81931,0.009278,1.548927,-0.465476,57.38413,0.046548,0.154893,-0.0
17.98,0.394388,1.229362,0.471707,-0.663236,0.115341,-1.946059,-0.347069,-1.439683,0.252725,-0.075224,-0.245798,2.122894,-0.631878,80.339299,-0.592938,-0.826238,0.009169,1.516353,-0.451341,57.385214,0.045134,0.151635,-0.0
18.0,0.396834,1.216703,0.470365,-0.67831,0.111445,-1.949687,-0.349937,-1.428531,0.247271,-0.072865,-0.245613,2.077077,-0.612066,80.34085,-0.595952,-0.833198,0.00906,1.483627,-0.43719,57.386321,0.043719,0.148363,-0.0
18.02,0.399255,1.203965,0.468994,-0.69334,0.107542,-1.953191,-0.352783,-1.417288,0.241792,-0.070504,-0.245425,2.031053,-0.592232,80.342433,-0.598969,-0.84019,0.008949,1.450752,-0.423023,57.387452,0.042302,0.145075,-0.0
18.04,0.40165,1.191151,0.467592,-0.708325,0.103632,-1.95657,-0.355606,-1.405953,0.236289,-0.06814,-0.245232,1.984826,-0.572378,80.344049,-0.601989,-0.847213,0.008836,1.417733,-0.408841,57.388606,0.040884,0.141773,-0.0
18.06,0.404019,1.17826,0.46616,-0.723265,0.099716,-1.959823,-0.358407,-1.394529,0.230762,-0.065774,-0.245036,1.9384,-0.552502,80.345698,-0.605013,-0.854266,0.008722,1.384572,-0.394644,57.389784,0.039464,0.138457,-0.0
18.08,0.406363,1.165294,0.464699,-0.738159,0.095793,-1.962952,-0.361184,-1.383016,0.225212,-0.063406,-0.244836,1.891781,-0.532607,80.34738,-0.60804,-0.86135,0.008607,1.351272,-0.380433,57.390986,0.038043,0.135127,-0.0
18.1,0.40868,1.152253,0.463208,-0.753006,0.091864,-1.965954,-0.363939,-1.371414,0.21964,-0.061035,-0.244632,1.844972,-0.512692,80.349095,-0.61107,-0.868463,0.00849,1.317837,-0.366209,57.392211,0.036621,0.131784,-0.0
18.12,0.410972,1.139138,0.461687,-0.767804,0.087929,-1.968831,-0.36667,-1.359724,0.214045,-0.058662,-0.244423,1.797979,-0.492759,80.350843,-0.614104,-0.875604,0.008372,1.284271,-0.351971,57.393459,0.035197,0.128427,-0.0
18.14,0.413237,1.125951,0.460137,-0.782553,0.083989,-1.971582,-0.369378,-1.347947,0.208429,-0.056287,-0.244211,1.750806,-0.472808,80.352624,-0.61714,-0.882773,0.008253,1.250576,-0.33772,57.394731,0.033772,0.125058,-0.0
18.16,0.415475,1.112692,0.458557,-0.797252,0.080043,-1.974206,-0.372062,-1.336084,0.202793,-0.05391,-0.243996,1.703458,-0.45284,80.354437,-0.620179,-0.889968,0.008132,1.216756,-0.323457,57.396027,0.032346,0.121676,-0.0
18.18,0.417688,1.099361,0.456948,-0.8119,0.076092,-1.976704,-0.374722,-1.324135,0.197136,-0.051531,-0.243776,1.65594,-0.432856,80.356284,-0.623221,-0.89719,0.00801,1.182814,-0.309183,57.397345,0.030918,0.118281,-0.0
18.2,0.419873,1.08596,0.455309,-0.826497,0.072136,-1.979076,-0.377358,-1.312102,0.191459,-0.04915,-0.243552,1.608256,-0.412857,80.358163,-0.626266,-0.904438,0.007887,1.148754,-0.294898,57.398688,0.02949,0.114875,-0.0
18.22,0.422031,1.072489,0.453642,-0.84104,0.068176,-1.981321,-0.37997,-1.299985,0.185763,-0.046767,-0.243324,1.560411,-0.392842,80.360075,-0.629313,-0.91171,0.007763,1.114579,-0.280601,57.400053,0.02806,0.111458,-0.0
18.24,0.424163,1.05895,0.451945,-0.855529,0.064211,-1.983439,-0.382558,-1.287784,0.180049,-0.044383,-0.243093,1.51241,-0.372813,80.362019,-0.632363,-0.919007,0.007638,1.080293,-0.266295,57.401442,0.02663,0.108029,-0.0
18.26,0.426267,1.045343,0.45022,-0.869964,0.060242,-1.98543,-0.385121,-1.275501,0.174316,-0.041997,-0.242858,1.464258,-0.352771,80.363996,-0.635415,-0.926327,0.007511,1.045899,-0.251979,57.402854,0.025198,0.10459,-0.0
18.28,0.428344,1.031669,0.448465,-0.884343,0.05627,-1.987295,-0.38766,-1.263137,0.168567,-0.039609,-0.242618,1.41596,-0.332716,80.366006,-0.638469,-0.933669,0.007384,1.0114,-0.237655,57.40429,0.023765,0.10114,-0.0
18.3,0.430394,1.017929,0.446682,-0.898666,0.052293,-1.989032,-0.390174,-1.250691,0.1628,-0.03722,-0.242375,1.367519,-0.31265,80.368049,-0.641525,-0.941033,0.007255,0.9768,-0.223321,57.405749,0.022332,0.09768,-0.0
18.32,0.432416,1.004124,0.444871,-0.912931,0.048313,-1.990641,-0.392663,-1.238166,0.157017,-0.03483,-0.242128,1.318943,-0.292572,80.370124,-0.644583,-0.948419,0.007126,0.942102,-0.20898,57.407231,0.020898,0.09421,-0.0
